CounterID,EventDate,EventID,Country,visits
333,2020-01-27,25602,Russia,5936
333,2020-01-28,70831,Russia,6123
333,2020-01-28,35695,Other,2549
333,2020-01-29,88382,Russia,7411
333,2020-01-29,33256,Other,2659
333,2020-01-30,91039,Other,2708
333,2020-01-30,52409,Russia,3049
333,2020-01-31,75418,Other,2015
333,2020-01-31,42940,Russia,4546
333,2020-02-01,75445,Russia,6073
333,2020-02-01,46960,Other,9283
333,2020-02-02,59054,Other,3092
333,2020-02-02,25050,Russia,6809
333,2020-02-03,98930,Russia,6402
333,2020-02-03,76207,Other,6103
333,2020-02-04,96198,Other,1039
333,2020-02-04,79043,Russia,7910
333,2020-02-05,83727,Russia,6625
333,2020-02-05,60387,Other,8482
333,2020-02-06,90555,Other,6768
333,2020-02-06,67988,Russia,1861
333,2020-02-07,27106,Other,2691
333,2020-02-07,16490,Russia,5015
333,2020-02-08,99693,Other,6329
333,2020-02-08,13426,Russia,7975
333,2020-02-09,90018,Other,3105
333,2020-02-09,31985,Russia,3454
333,2020-02-10,62275,Russia,3182
333,2020-02-10,35242,Other,157
333,2020-02-11,61464,Russia,9116
333,2020-02-11,20605,Other,173
333,2020-02-12,46913,Russia,2741
333,2020-02-12,23517,Other,9883
333,2020-02-13,57574,Other,7809
333,2020-02-13,51451,Russia,8555
333,2020-02-14,80828,Russia,6343
333,2020-02-14,72199,Other,9734
333,2020-02-15,51550,Other,2855
333,2020-02-15,35885,Russia,9581
333,2020-02-16,99413,Other,8625
333,2020-02-16,89736,Russia,3277
333,2020-02-17,80083,Other,8083
333,2020-02-17,38329,Russia,3703
333,2020-02-18,92922,Russia,9419
333,2020-02-18,28913,Other,958
333,2020-02-19,59860,Russia,884
333,2020-02-19,55459,Other,9232
333,2020-02-20,42160,Russia,1192
333,2020-02-20,14255,Other,8925
333,2020-02-21,84630,Russia,8700
333,2020-02-21,73779,Other,6661
333,2020-02-22,90482,Russia,1058
333,2020-02-22,58549,Other,5120
333,2020-02-23,63081,Other,4141
333,2020-02-23,31925,Russia,8683
333,2020-02-24,90641,Russia,9451
333,2020-02-24,43369,Other,6960
333,2020-02-25,76082,Other,6844
333,2020-02-25,58227,Russia,1013
333,2020-02-26,92395,Russia,8861
333,2020-02-26,57123,Other,1181
333,2020-02-27,71512,Other,7286
333,2020-02-27,68509,Russia,2317
333,2020-02-28,89884,Other,9433
333,2020-02-28,83413,Russia,3784
333,2020-02-29,74611,Other,2347
333,2020-02-29,13994,Russia,5666
333,2020-03-01,59404,Other,1341
333,2020-03-01,52332,Russia,1946
333,2020-03-02,89054,Other,2630
333,2020-03-02,39148,Russia,5080
333,2020-03-03,67177,Other,9486
333,2020-03-03,63402,Russia,950
333,2020-03-04,81418,Other,8703
333,2020-03-04,30068,Russia,7586
333,2020-03-05,78323,Other,2199
333,2020-03-05,75743,Russia,2035
333,2020-03-06,70018,Russia,3564
333,2020-03-06,40500,Other,8805
333,2020-03-07,28157,Other,869
333,2020-03-07,21353,Russia,7346
333,2020-03-08,49216,Russia,7052
333,2020-03-08,25949,Other,7750
333,2020-03-09,82244,Other,7058
333,2020-03-09,70885,Russia,8037
333,2020-03-10,82268,Russia,1375
333,2020-03-10,69460,Other,1736
333,2020-03-11,85047,Russia,1872
333,2020-03-11,42621,Other,3933
333,2020-03-12,69124,Other,3022
333,2020-03-12,56637,Russia,7487
333,2020-03-13,95501,Russia,5313
333,2020-03-13,31093,Other,8146
333,2020-03-14,54206,Other,5656
333,2020-03-14,24339,Russia,5970
333,2020-03-15,83754,Other,5129
333,2020-03-15,80578,Russia,2683
333,2020-03-16,45087,Other,3487
333,2020-03-16,17288,Russia,9042
333,2020-03-17,96075,Other,282
333,2020-03-17,18497,Russia,3201
333,2020-03-18,18043,Russia,9435
333,2020-03-18,16256,Other,8554
333,2020-03-19,91939,Other,2205
333,2020-03-19,54963,Russia,3465
333,2020-03-20,37823,Other,308
333,2020-03-20,15734,Russia,7546
333,2020-03-21,95095,Russia,783
333,2020-03-21,87179,Other,1342
333,2020-03-22,56336,Russia,6969
333,2020-03-22,10988,Other,4430
333,2020-03-23,64340,Russia,4074
333,2020-03-23,30454,Other,3887
333,2020-03-24,99562,Other,8986
333,2020-03-24,33019,Russia,404
333,2020-03-25,67454,Other,5043
333,2020-03-25,65958,Russia,1615
333,2020-03-26,84189,Russia,8221
333,2020-03-26,12707,Other,9457
333,2020-03-27,66751,Other,9565
333,2020-03-27,44551,Russia,1905
333,2020-03-28,78863,Russia,8155
333,2020-03-28,25831,Other,6160
333,2020-03-29,50978,Other,6275
333,2020-03-29,29528,Russia,7121
333,2020-03-30,39271,Other,2908
333,2020-03-30,19140,Russia,5253
333,2020-03-31,95495,Other,5945
333,2020-03-31,54520,Russia,2072
333,2020-04-01,80029,Other,7379
333,2020-04-01,64074,Russia,3669
333,2020-04-02,39558,Russia,205
333,2020-04-02,27522,Other,5868
333,2020-04-03,95465,Other,7616
333,2020-04-03,52536,Russia,1034
333,2020-04-04,45318,Russia,2619
333,2020-04-04,26768,Other,2143
333,2020-04-05,98026,Other,4134
333,2020-04-05,65899,Russia,174
333,2020-04-06,70621,Other,9588
333,2020-04-06,39726,Russia,8418
333,2020-04-07,87246,Other,3832
333,2020-04-07,29174,Russia,5560
333,2020-04-08,93805,Russia,5650
333,2020-04-08,56533,Other,7248
333,2020-04-09,26707,Other,6471
333,2020-04-09,13114,Russia,9345
333,2020-04-10,31406,Other,2069
333,2020-04-10,18484,Russia,8650
333,2020-04-11,69301,Other,5156
333,2020-04-11,24926,Russia,4589
333,2020-04-12,72714,Russia,6035
333,2020-04-12,61810,Other,3433
333,2020-04-13,18462,Other,7892
333,2020-04-13,12067,Russia,4618
333,2020-04-14,77590,Russia,2908
333,2020-04-14,72014,Other,4997
333,2020-04-15,36062,Russia,4691
333,2020-04-15,31816,Other,122
333,2020-04-16,88059,Other,5153
333,2020-04-16,56781,Russia,9699
333,2020-04-17,99869,Other,9675
333,2020-04-17,77737,Russia,8307
333,2020-04-18,48703,Russia,7999
333,2020-04-18,31068,Other,2033
333,2020-04-19,66552,Other,8421
333,2020-04-19,24343,Russia,8613
333,2020-04-20,96733,Other,6962
333,2020-04-20,69830,Russia,8698
333,2020-04-21,87536,Other,7511
333,2020-04-21,85695,Russia,5640
333,2020-04-22,83751,Russia,3982
333,2020-04-22,19917,Other,1651
333,2020-04-23,39569,Russia,542
333,2020-04-23,22892,Other,6505
333,2020-04-24,78137,Other,6772
333,2020-04-24,23090,Russia,8925
333,2020-04-25,91770,Russia,9678
333,2020-04-25,24235,Other,5757
333,2020-04-26,98929,Other,3097
333,2020-04-26,42227,Russia,8655
333,2020-04-27,81981,Other,1247
333,2020-04-27,24264,Russia,1510
333,2020-04-28,99548,Russia,7590
333,2020-04-28,98399,Other,4845
333,2020-04-29,96271,Russia,1743
333,2020-04-29,22237,Other,2789
333,2020-04-30,53199,Other,1919
333,2020-04-30,29515,Russia,3196
333,2020-05-01,65524,Other,4505
333,2020-05-01,17464,Russia,2184
333,2020-05-02,76821,Russia,3670
333,2020-05-02,46593,Other,6339
333,2020-05-03,81581,Other,727
333,2020-05-03,18538,Russia,5195
333,2020-05-04,92059,Russia,9750
333,2020-05-04,52287,Other,8310
333,2020-05-05,78326,Russia,6502
333,2020-05-05,47850,Other,6315
333,2020-05-06,76628,Russia,8429
333,2020-05-06,18098,Other,9066
333,2020-05-07,47617,Russia,3599
333,2020-05-07,42908,Other,3283
333,2020-05-08,52458,Russia,6755
333,2020-05-08,37311,Other,6879
333,2020-05-09,70935,Russia,5496
333,2020-05-09,48267,Other,324
333,2020-05-10,68939,Other,3845
333,2020-05-10,61633,Russia,2055
333,2020-05-11,39583,Other,1978
333,2020-05-11,18481,Russia,6204
333,2020-05-12,37849,Russia,7984
333,2020-05-12,10050,Other,3499
333,2020-05-13,73009,Other,5997
333,2020-05-13,59339,Russia,1040
333,2020-05-14,18457,Russia,2589
333,2020-05-14,17321,Other,9319
333,2020-05-15,31945,Other,7576
333,2020-05-15,12175,Russia,6601
333,2020-05-16,88334,Russia,5683
333,2020-05-16,37894,Other,9303
333,2020-05-17,96011,Other,2015
333,2020-05-17,52464,Russia,819
333,2020-05-18,74255,Russia,2718
333,2020-05-18,12364,Other,5516
333,2020-05-19,67671,Other,5095
333,2020-05-19,40154,Russia,4925
333,2020-05-20,61217,Other,2544
333,2020-05-20,50919,Russia,8704
333,2020-05-21,70650,Russia,9173
333,2020-05-21,17927,Other,1391
333,2020-05-22,41915,Russia,4186
333,2020-05-22,10221,Other,2405
333,2020-05-23,59901,Other,9079
333,2020-05-23,28732,Russia,7809
333,2020-05-24,78083,Other,3129
333,2020-05-24,47722,Russia,5000
333,2020-05-25,93532,Russia,6809
333,2020-05-25,61477,Other,2720
333,2020-05-26,83344,Other,3152
333,2020-05-26,55251,Russia,2570
333,2020-05-27,96196,Russia,8246
333,2020-05-27,30497,Other,5421
333,2020-05-28,90452,Russia,5438
333,2020-05-28,44668,Other,9275
333,2020-05-29,52273,Other,1757
333,2020-05-29,34338,Russia,7728
333,2020-05-30,96636,Other,1923
333,2020-05-30,41819,Russia,4833
333,2020-05-31,96408,Other,3467
333,2020-05-31,23327,Russia,2980
333,2020-06-01,94399,Other,3504
333,2020-06-01,26606,Russia,4513
333,2020-06-02,86323,Russia,9624
333,2020-06-02,30864,Other,5721
333,2020-06-03,58583,Other,7893
333,2020-06-03,23223,Russia,1918
333,2020-06-04,57045,Other,6870
333,2020-06-04,15968,Russia,5058
333,2020-06-05,60487,Russia,1606
333,2020-06-05,14645,Other,1803
333,2020-06-06,80883,Russia,2843
333,2020-06-06,50998,Other,7298
333,2020-06-07,61995,Russia,3503
333,2020-06-07,49259,Other,9106
333,2020-06-08,35376,Other,7340
333,2020-06-08,33325,Russia,5256
333,2020-06-09,92064,Russia,6938
333,2020-06-09,75815,Other,1893
333,2020-06-10,90312,Other,1556
333,2020-06-10,31685,Russia,2956
333,2020-06-11,72500,Other,427
333,2020-06-11,11738,Russia,991
333,2020-06-12,99635,Other,844
333,2020-06-12,69625,Russia,9126
333,2020-06-13,88605,Other,578
333,2020-06-13,15275,Russia,3229
333,2020-06-14,76231,Other,7573
333,2020-06-14,44717,Russia,6466
333,2020-06-15,90572,Other,5094
333,2020-06-15,77466,Russia,3139
333,2020-06-16,87815,Other,2430
333,2020-06-16,19686,Russia,8164
333,2020-06-17,73073,Other,6748
333,2020-06-17,72232,Russia,3794
333,2020-06-18,39163,Russia,1426
333,2020-06-18,25774,Other,4582
333,2020-06-19,58647,Other,6840
333,2020-06-19,34276,Russia,3227
333,2020-06-20,13268,Other,549
333,2020-06-20,12080,Russia,8939
333,2020-06-21,82397,Other,9622
333,2020-06-21,10451,Russia,5487
333,2020-06-22,86015,Russia,2575
333,2020-06-22,44645,Other,5837
333,2020-06-23,88830,Russia,9086
333,2020-06-23,19927,Other,2479
333,2020-06-24,55423,Other,6718
333,2020-06-24,38204,Russia,3643
333,2020-06-25,96594,Russia,7280
333,2020-06-25,77097,Other,8020
333,2020-06-26,87535,Other,6600
333,2020-06-26,75233,Russia,4297
333,2020-06-27,57442,Russia,8836
333,2020-06-27,11912,Other,3076
333,2020-06-28,63404,Russia,736
333,2020-06-28,26022,Other,8229
333,2020-06-29,71912,Other,9891
333,2020-06-29,45030,Russia,8867
333,2020-06-30,86836,Russia,1616
333,2020-06-30,75515,Other,969
333,2020-07-01,99346,Russia,4641
333,2020-07-01,77639,Other,9049
333,2020-07-02,63651,Russia,9348
333,2020-07-02,50623,Other,5474
333,2020-07-03,89657,Other,4246
333,2020-07-03,19047,Russia,4637
333,2020-07-04,86033,Russia,9616
333,2020-07-04,40428,Other,6386
333,2020-07-05,90628,Russia,295
333,2020-07-05,21795,Other,5035
333,2020-07-06,35464,Russia,6945
333,2020-07-06,13460,Other,8779
333,2020-07-07,35870,Other,1593
333,2020-07-07,23171,Russia,3898
333,2020-07-08,77790,Other,1028
333,2020-07-08,21441,Russia,5679
333,2020-07-09,35769,Other,339
333,2020-07-09,33942,Russia,1029
333,2020-07-10,79205,Russia,9767
333,2020-07-10,51236,Other,2278
333,2020-07-11,77639,Russia,253
333,2020-07-11,42020,Other,2957
333,2020-07-12,75894,Russia,2002
333,2020-07-12,44224,Other,8159
333,2020-07-13,85073,Other,6578
333,2020-07-13,10349,Russia,5108
333,2020-07-14,87005,Other,8481
333,2020-07-14,81985,Russia,6694
333,2020-07-15,98185,Other,4835
333,2020-07-15,88804,Russia,4141
333,2020-07-16,94879,Russia,6723
333,2020-07-16,69397,Other,5480
333,2020-07-17,55872,Other,3849
333,2020-07-17,48888,Russia,1435
333,2020-07-18,60435,Russia,2273
333,2020-07-18,51602,Other,3978
333,2020-07-19,41494,Russia,5458
333,2020-07-19,27954,Other,7946
333,2020-07-20,93406,Russia,1017
333,2020-07-20,71594,Other,8433
333,2020-07-21,86350,Other,4719
333,2020-07-21,71997,Russia,9174
333,2020-07-22,96394,Other,3659
333,2020-07-22,66911,Russia,319
333,2020-07-23,73961,Other,5749
333,2020-07-23,13170,Russia,3810
333,2020-07-24,44879,Other,8324
333,2020-07-24,24902,Russia,2818
333,2020-07-25,68539,Other,3842
333,2020-07-25,58708,Russia,3168
333,2020-07-26,72883,Russia,9690
333,2020-07-26,44515,Other,5475
333,2020-07-27,51749,Russia,4152
333,2020-07-27,39819,Other,4341
333,2020-07-28,58105,Other,8428
333,2020-07-28,57445,Russia,3410
333,2020-07-29,83102,Russia,750
333,2020-07-29,69381,Other,617
333,2020-07-30,99668,Russia,1271
333,2020-07-30,11969,Other,467
333,2020-07-31,86454,Russia,2453
333,2020-07-31,27693,Other,8377
333,2020-08-01,43570,Russia,1681
333,2020-08-01,37434,Other,8912
333,2020-08-02,38658,Other,6488
333,2020-08-02,37439,Russia,5695
333,2020-08-03,46586,Other,7852
333,2020-08-03,42220,Russia,2970
333,2020-08-04,29853,Other,7758
333,2020-08-04,13880,Russia,4244
333,2020-08-05,92979,Other,2021
333,2020-08-05,16558,Russia,8039
333,2020-08-06,54365,Russia,5606
333,2020-08-06,35567,Other,9811
333,2020-08-07,86816,Russia,9527
333,2020-08-07,57576,Other,2614
333,2020-08-08,26220,Other,179
333,2020-08-08,17665,Russia,5319
333,2020-08-09,80905,Other,4154
333,2020-08-09,68001,Russia,5511
333,2020-08-10,36169,Other,7454
333,2020-08-10,35110,Russia,2192
333,2020-08-11,77468,Other,4888
333,2020-08-11,13522,Russia,3129
333,2020-08-12,80643,Russia,1190
333,2020-08-12,76564,Other,5804
333,2020-08-13,98673,Russia,4553
333,2020-08-13,57675,Other,6205
333,2020-08-14,54707,Russia,9596
333,2020-08-14,17786,Other,2773
333,2020-08-15,45508,Russia,8014
333,2020-08-15,24530,Other,5707
333,2020-08-16,97386,Other,7923
333,2020-08-16,30036,Russia,657
333,2020-08-17,64769,Other,4142
333,2020-08-17,27221,Russia,6693
333,2020-08-18,90693,Other,1171
333,2020-08-18,46025,Russia,2695
333,2020-08-19,44045,Russia,5661
333,2020-08-19,33129,Other,9422
333,2020-08-20,61311,Other,6059
333,2020-08-20,26229,Russia,1043
333,2020-08-21,79926,Russia,7870
333,2020-08-21,35844,Other,832
333,2020-08-22,91392,Other,7678
333,2020-08-22,57837,Russia,8720
333,2020-08-23,81824,Other,2981
333,2020-08-23,38443,Russia,6553
333,2020-08-24,86473,Russia,8742
333,2020-08-24,71711,Other,589
333,2020-08-25,74976,Russia,1300
333,2020-08-25,50763,Other,6462
333,2020-08-26,99028,Other,8739
333,2020-08-26,74163,Russia,4852
333,2020-08-27,61359,Russia,4718
333,2020-08-27,51727,Other,7303
333,2020-08-28,52344,Russia,9994
333,2020-08-28,45991,Other,4401
333,2020-08-29,74974,Other,9336
333,2020-08-29,21125,Russia,7611
333,2020-08-30,38488,Russia,4837
333,2020-08-30,25054,Other,6863
333,2020-08-31,89648,Russia,5392
333,2020-08-31,47473,Other,9800
333,2020-09-01,87912,Other,7671
333,2020-09-01,38982,Russia,9085
333,2020-09-02,63644,Russia,9390
333,2020-09-02,28596,Other,4400
333,2020-09-03,93884,Other,169
333,2020-09-03,41919,Russia,1041
333,2020-09-04,96627,Russia,4923
333,2020-09-04,39232,Other,862
333,2020-09-05,69347,Other,3320
333,2020-09-05,23042,Russia,9771
333,2020-09-06,58966,Russia,5850
333,2020-09-06,26591,Other,7020
333,2020-09-07,95456,Other,5951
333,2020-09-07,24916,Russia,251
333,2020-09-08,28088,Other,7168
333,2020-09-08,11411,Russia,1103
333,2020-09-09,39216,Other,9892
333,2020-09-09,38968,Russia,3367
333,2020-09-10,84523,Russia,4016
333,2020-09-10,45091,Other,4408
333,2020-09-11,68634,Other,6288
333,2020-09-11,42564,Russia,308
333,2020-09-12,92253,Other,9468
333,2020-09-12,68058,Russia,1166
333,2020-09-13,70426,Other,3698
333,2020-09-13,36414,Russia,1882
333,2020-09-14,25165,Russia,5938
333,2020-09-14,11756,Other,2461
333,2020-09-15,82629,Russia,705
333,2020-09-15,34768,Other,4570
333,2020-09-16,96308,Russia,9421
333,2020-09-16,87551,Other,2765
333,2020-09-17,21003,Other,4857
333,2020-09-17,13246,Russia,2000
333,2020-09-18,72854,Other,3571
333,2020-09-18,59043,Russia,2501
333,2020-09-19,96120,Russia,5286
333,2020-09-19,35592,Other,9088
333,2020-09-20,51026,Other,8161
333,2020-09-20,35447,Russia,9156
333,2020-09-21,18714,Russia,5339
333,2020-09-21,14421,Other,2371
333,2020-09-22,97002,Russia,6427
333,2020-09-22,35024,Other,8490
333,2020-09-23,32211,Russia,5121
333,2020-09-23,26380,Other,2893
333,2020-09-24,84844,Russia,8740
333,2020-09-24,74034,Other,7210
333,2020-09-25,36819,Russia,9839
333,2020-09-25,15207,Other,5625
333,2020-09-26,89614,Russia,8715
333,2020-09-26,87072,Other,2211
333,2020-09-27,47997,Other,8766
333,2020-09-27,39877,Russia,9500
333,2020-09-28,91282,Other,4526
333,2020-09-28,13237,Russia,3596
333,2020-09-29,14801,Russia,6676
333,2020-09-29,10986,Other,9439
333,2020-09-30,70474,Other,332
333,2020-09-30,47833,Russia,8528
333,2020-10-01,39689,Russia,5472
333,2020-10-01,27140,Other,6507
333,2020-10-02,72454,Russia,2301
333,2020-10-02,44990,Other,3062
333,2020-10-03,75132,Russia,6438
333,2020-10-03,46901,Other,220
333,2020-10-04,71273,Other,7905
333,2020-10-04,12381,Russia,9608
333,2020-10-05,75273,Other,7075
333,2020-10-05,47734,Russia,8876
333,2020-10-06,79492,Russia,6964
333,2020-10-06,12032,Other,5805
333,2020-10-07,97509,Russia,9031
333,2020-10-07,17223,Other,1224
333,2020-10-08,62901,Other,2310
333,2020-10-08,54503,Russia,7000
333,2020-10-09,84749,Other,659
333,2020-10-09,65099,Russia,610
333,2020-10-10,58481,Other,9909
333,2020-10-10,38074,Russia,8237
333,2020-10-11,66660,Russia,1359
333,2020-10-11,24651,Other,7465
333,2020-10-12,99811,Russia,1110
333,2020-10-12,21986,Other,8458
333,2020-10-13,71315,Other,4937
333,2020-10-13,51285,Russia,7696
333,2020-10-14,39997,Russia,6480
333,2020-10-14,18654,Other,3514
333,2020-10-15,53826,Other,1866
333,2020-10-15,11095,Russia,2244
333,2020-10-16,28801,Russia,1912
333,2020-10-16,11917,Other,9484
333,2020-10-17,82507,Russia,6327
333,2020-10-17,64011,Other,1862
333,2020-10-18,60471,Russia,644
333,2020-10-18,21219,Other,2386
333,2020-10-19,51539,Russia,7580
333,2020-10-19,33480,Other,5384
333,2020-10-20,77049,Other,7502
333,2020-10-20,40633,Russia,9958
333,2020-10-21,22282,Russia,7259
333,2020-10-21,12705,Other,4527
333,2020-10-22,93950,Other,2185
333,2020-10-22,21760,Russia,2183
333,2020-10-23,70611,Russia,2645
333,2020-10-23,65931,Other,2252
333,2020-10-24,73135,Russia,4605
333,2020-10-24,11501,Other,8479
333,2020-10-25,65699,Russia,243
333,2020-10-25,15973,Other,7322
333,2020-10-26,92291,Russia,3015
333,2020-10-26,25450,Other,311
333,2020-10-27,36410,Russia,4127
333,2020-10-27,18767,Other,7898
333,2020-10-28,56992,Other,2106
333,2020-10-28,17440,Russia,3883
333,2020-10-29,89274,Russia,3535
333,2020-10-29,14506,Other,3821
333,2020-10-30,97602,Other,218
333,2020-10-30,85193,Russia,9110
333,2020-10-31,56866,Russia,8384
333,2020-10-31,28847,Other,3548
333,2020-11-01,34673,Other,1796
333,2020-11-01,21905,Russia,5282
333,2020-11-02,95963,Russia,3602
333,2020-11-02,30198,Other,6647
333,2020-11-03,97714,Other,6783
333,2020-11-03,63005,Russia,5574
333,2020-11-04,49458,Russia,2673
333,2020-11-04,12992,Other,9658
333,2020-11-05,90794,Other,6776
333,2020-11-05,41056,Russia,8989
333,2020-11-06,67863,Other,7594
333,2020-11-06,49573,Russia,9877
333,2020-11-07,48451,Russia,5046
333,2020-11-07,10080,Other,5695
333,2020-11-08,55459,Russia,2027
333,2020-11-08,15908,Other,4508
333,2020-11-09,68201,Other,692
333,2020-11-09,46107,Russia,110
333,2020-11-10,87151,Russia,1753
333,2020-11-10,54811,Other,8921
333,2020-11-11,48553,Russia,9333
333,2020-11-11,34888,Other,4847
333,2020-11-12,78588,Russia,5859
333,2020-11-12,21382,Other,6302
333,2020-11-13,68191,Russia,5163
333,2020-11-13,15956,Other,4699
333,2020-11-14,39751,Other,9218
333,2020-11-14,11812,Russia,1736
333,2020-11-15,83830,Other,8664
333,2020-11-15,25460,Russia,5421
333,2020-11-16,73810,Russia,690
333,2020-11-16,11688,Other,8874
333,2020-11-17,59176,Other,4474
333,2020-11-17,41158,Russia,1181
333,2020-11-18,99905,Russia,244
333,2020-11-18,93499,Other,4315
333,2020-11-19,66120,Other,2416
333,2020-11-19,25020,Russia,3851
333,2020-11-20,92498,Other,314
333,2020-11-20,50811,Russia,6891
333,2020-11-21,70579,Russia,8702
333,2020-11-21,66246,Other,7217
333,2020-11-22,96119,Other,4695
333,2020-11-22,35043,Russia,9327
333,2020-11-23,83728,Russia,3442
333,2020-11-23,67951,Other,5754
333,2020-11-24,94307,Russia,1990
333,2020-11-24,27506,Other,4575
333,2020-11-25,88511,Other,6811
333,2020-11-25,20134,Russia,2617
333,2020-11-26,94662,Other,4762
333,2020-11-26,70415,Russia,9429
333,2020-11-27,58889,Other,6890
333,2020-11-27,11957,Russia,3937
333,2020-11-28,76074,Other,5168
333,2020-11-28,58285,Russia,9576
333,2020-11-29,61622,Russia,4905
333,2020-11-29,24312,Other,6785
333,2020-11-30,62236,Other,5615
333,2020-11-30,38989,Russia,5916
333,2020-12-01,66356,Other,5328
333,2020-12-01,47034,Russia,7234
333,2020-12-02,38146,Russia,1802
333,2020-12-02,30247,Other,3582
333,2020-12-03,84420,Other,3736
333,2020-12-03,42773,Russia,4075
333,2020-12-04,68780,Other,5720
333,2020-12-04,11922,Russia,5533
333,2020-12-05,96551,Other,3211
333,2020-12-05,65553,Russia,7243
333,2020-12-06,99766,Russia,5070
333,2020-12-06,18376,Other,6019
333,2020-12-07,50185,Russia,6885
333,2020-12-07,41173,Other,994
333,2020-12-08,80321,Russia,7477
333,2020-12-08,20286,Other,8922
333,2020-12-09,98535,Russia,4779
333,2020-12-09,46328,Other,5110
333,2020-12-10,78396,Russia,7313
333,2020-12-10,53854,Other,3024
333,2020-12-11,70002,Other,8752
333,2020-12-11,13951,Russia,2049
333,2020-12-12,75184,Russia,1220
333,2020-12-12,14313,Other,5249
333,2020-12-13,67608,Russia,9975
333,2020-12-13,16280,Other,3365
333,2020-12-14,71981,Other,6239
333,2020-12-14,35014,Russia,1165
333,2020-12-15,86763,Russia,2776
333,2020-12-15,79120,Other,6928
333,2020-12-16,81577,Other,8667
333,2020-12-16,78090,Russia,993
333,2020-12-17,81094,Other,9551
333,2020-12-17,32716,Russia,1956
333,2020-12-18,82053,Other,7677
333,2020-12-18,22397,Russia,8977
333,2020-12-19,64240,Russia,7537
333,2020-12-19,27156,Other,1282
333,2020-12-20,78766,Russia,8990
333,2020-12-20,76809,Other,1175
333,2020-12-21,65254,Russia,3643
333,2020-12-21,13692,Other,2602
333,2020-12-22,92364,Russia,1102
333,2020-12-22,59128,Other,262
333,2020-12-23,61019,Russia,6314
333,2020-12-23,56535,Other,6141
333,2020-12-24,78941,Russia,5922
333,2020-12-24,40608,Other,1778
333,2020-12-25,58098,Russia,1718
333,2020-12-25,33077,Other,3243
333,2020-12-26,70039,Russia,4144
333,2020-12-26,46859,Other,7145
333,2020-12-27,86998,Other,3744
333,2020-12-27,50645,Russia,6008
333,2020-12-28,49879,Russia,7664
333,2020-12-28,40589,Other,9477
333,2020-12-29,67642,Russia,9767
333,2020-12-29,26416,Other,2737
333,2020-12-30,53037,Other,653
333,2020-12-30,12971,Russia,8022
333,2020-12-31,85912,Russia,613
333,2020-12-31,64575,Other,3214
444,2020-01-01,81409,Russia,9462
444,2020-01-01,50071,Other,2838
444,2020-01-02,60770,Russia,6778
444,2020-01-02,32642,Other,2906
444,2020-01-03,89170,Russia,9038
444,2020-01-03,69516,Other,9704
444,2020-01-04,83473,Other,852
444,2020-01-04,27351,Russia,1966
444,2020-01-05,68214,Russia,5455
444,2020-01-05,17114,Other,7473
444,2020-01-06,90289,Russia,6062
444,2020-01-06,14098,Other,6120
444,2020-01-07,50671,Russia,4913
444,2020-01-07,34341,Other,1858
444,2020-01-08,90257,Other,760
444,2020-01-08,74322,Russia,9964
444,2020-01-09,40391,Russia,6317
444,2020-01-09,11074,Other,4144
444,2020-01-10,29040,Russia,2662
444,2020-01-10,12908,Other,9410
444,2020-01-11,22760,Russia,6374
444,2020-01-11,16260,Other,196
444,2020-01-12,72273,Other,1652
444,2020-01-12,14852,Russia,2409
444,2020-01-13,48552,Other,1747
444,2020-01-13,43210,Russia,9056
444,2020-01-14,68353,Other,7430
444,2020-01-14,31905,Russia,3899
444,2020-01-15,82217,Other,9092
444,2020-01-15,42412,Russia,9425
444,2020-01-16,55905,Other,5353
444,2020-01-16,36152,Russia,2289
444,2020-01-17,66743,Other,6971
444,2020-01-17,19017,Russia,2406
444,2020-01-18,86401,Russia,6256
444,2020-01-18,84603,Other,1122
444,2020-01-19,80316,Russia,3836
444,2020-01-19,65768,Other,177
444,2020-01-20,53095,Other,391
444,2020-01-20,37303,Russia,6607
444,2020-01-21,97629,Other,7906
444,2020-01-21,37948,Russia,6828
444,2020-01-22,83648,Russia,8879
444,2020-01-22,76393,Other,4678
444,2020-01-23,99761,Other,3270
444,2020-01-23,67338,Russia,3553
444,2020-01-24,41515,Other,7027
444,2020-01-24,17233,Russia,245
444,2020-01-25,82391,Other,6927
444,2020-01-25,74823,Russia,4017
444,2020-01-26,60677,Russia,3324
444,2020-01-26,51468,Other,1947
444,2020-01-27,70796,Russia,775
444,2020-01-27,55826,Other,5942
444,2020-01-28,35824,Russia,5658
444,2020-01-28,26061,Other,8924
444,2020-01-29,79432,Russia,3202
444,2020-01-29,73135,Other,4854
444,2020-01-30,82048,Other,2437
444,2020-01-30,65964,Russia,1810
444,2020-01-31,80749,Other,7812
444,2020-01-31,40491,Russia,9637
444,2020-02-01,79242,Other,5908
444,2020-02-01,46201,Russia,6530
444,2020-02-02,17716,Other,8735
444,2020-02-02,10509,Russia,5564
444,2020-02-03,44628,Other,8272
444,2020-02-03,13399,Russia,7253
444,2020-02-04,50791,Other,662
444,2020-02-04,42234,Russia,4377
444,2020-02-05,42465,Other,3566
444,2020-02-05,36235,Russia,2476
444,2020-02-06,66536,Russia,6794
444,2020-02-06,19888,Other,8276
444,2020-02-07,87102,Russia,1776
444,2020-02-07,19058,Other,9434
444,2020-02-08,62109,Other,8946
444,2020-02-08,25779,Russia,767
444,2020-02-09,60544,Russia,6871
444,2020-02-09,17137,Other,7163
